,Team_Name,Division_id,Conference_id,Date,Team Played,Win,Total Wins
648,Denver Nuggets,Northwest,West,2017-03-31,Charlotte Hornets,0.0,35.0
649,Denver Nuggets,Northwest,West,2017-04-02,Miami Heat,1.0,36.0
650,Denver Nuggets,Northwest,West,2017-04-04,New Orleans Pelicans,1.0,37.0
651,Denver Nuggets,Northwest,West,2017-04-05,Houston Rockets,0.0,37.0
652,Denver Nuggets,Northwest,West,2017-04-07,New Orleans Pelicans,1.0,38.0
653,Denver Nuggets,Northwest,West,2017-04-09,Oklahoma City Thunder,0.0,38.0
654,Denver Nuggets,Northwest,West,2017-04-11,Dallas Mavericks,1.0,39.0
655,Denver Nuggets,Northwest,West,2017-04-12,Oklahoma City Thunder,1.0,40.0
656,Detroit Pistons,Central,East,2016-10-26,Toronto Raptors,0.0,0.0
657,Detroit Pistons,Central,East,2016-10-28,Orlando Magic,1.0,1.0
658,Detroit Pistons,Central,East,2016-10-30,Milwaukee Bucks,1.0,2.0
659,Detroit Pistons,Central,East,2016-11-01,New York Knicks,1.0,3.0
660,Detroit Pistons,Central,East,2016-11-02,Brooklyn Nets,0.0,3.0
661,Detroit Pistons,Central,East,2016-11-05,Denver Nuggets,1.0,4.0
662,Detroit Pistons,Central,East,2016-11-07,LA Clippers,0.0,4.0
663,Detroit Pistons,Central,East,2016-11-09,Phoenix Suns,0.0,4.0
664,Detroit Pistons,Central,East,2016-11-11,San Antonio Spurs,0.0,4.0
665,Detroit Pistons,Central,East,2016-11-12,Denver Nuggets,1.0,5.0
666,Detroit Pistons,Central,East,2016-11-14,Oklahoma City Thunder,1.0,6.0
667,Detroit Pistons,Central,East,2016-11-16,New York Knicks,0.0,6.0
668,Detroit Pistons,Central,East,2016-11-18,Cleveland Cavaliers,0.0,6.0
669,Detroit Pistons,Central,East,2016-11-19,Boston Celtics,0.0,6.0
670,Detroit Pistons,Central,East,2016-11-21,Houston Rockets,0.0,6.0
671,Detroit Pistons,Central,East,2016-11-23,Miami Heat,1.0,7.0
672,Detroit Pistons,Central,East,2016-11-25,LA Clippers,1.0,8.0
673,Detroit Pistons,Central,East,2016-11-26,Oklahoma City Thunder,0.0,8.0
674,Detroit Pistons,Central,East,2016-11-29,Charlotte Hornets,1.0,9.0
675,Detroit Pistons,Central,East,2016-11-30,Boston Celtics,1.0,10.0
676,Detroit Pistons,Central,East,2016-12-02,Atlanta Hawks,1.0,11.0
677,Detroit Pistons,Central,East,2016-12-04,Orlando Magic,0.0,11.0
678,Detroit Pistons,Central,East,2016-12-06,Chicago Bulls,1.0,12.0
679,Detroit Pistons,Central,East,2016-12-07,Charlotte Hornets,0.0,12.0
680,Detroit Pistons,Central,East,2016-12-09,Minnesota Timberwolves,1.0,13.0
681,Detroit Pistons,Central,East,2016-12-11,Philadelphia 76ers,0.0,13.0
682,Detroit Pistons,Central,East,2016-12-14,Dallas Mavericks,1.0,14.0
683,Detroit Pistons,Central,East,2016-12-16,Washington Wizards,0.0,14.0
684,Detroit Pistons,Central,East,2016-12-17,Indiana Pacers,0.0,14.0
685,Detroit Pistons,Central,East,2016-12-19,Chicago Bulls,0.0,14.0
686,Detroit Pistons,Central,East,2016-12-21,Memphis Grizzlies,0.0,14.0
687,Detroit Pistons,Central,East,2016-12-23,Golden State Warriors,0.0,14.0
688,Detroit Pistons,Central,East,2016-12-26,Cleveland Cavaliers,1.0,15.0
689,Detroit Pistons,Central,East,2016-12-28,Milwaukee Bucks,0.0,15.0
690,Detroit Pistons,Central,East,2016-12-30,Atlanta Hawks,0.0,15.0
691,Detroit Pistons,Central,East,2017-01-01,Miami Heat,1.0,16.0
692,Detroit Pistons,Central,East,2017-01-03,Indiana Pacers,0.0,16.0
693,Detroit Pistons,Central,East,2017-01-05,Charlotte Hornets,1.0,17.0
694,Detroit Pistons,Central,East,2017-01-08,Portland Trail Blazers,1.0,18.0
695,Detroit Pistons,Central,East,2017-01-10,Sacramento Kings,0.0,18.0
696,Detroit Pistons,Central,East,2017-01-12,Golden State Warriors,0.0,18.0
697,Detroit Pistons,Central,East,2017-01-13,Utah Jazz,0.0,18.0
698,Detroit Pistons,Central,East,2017-01-15,Los Angeles Lakers,1.0,19.0
699,Detroit Pistons,Central,East,2017-01-18,Atlanta Hawks,1.0,20.0
700,Detroit Pistons,Central,East,2017-01-21,Washington Wizards,1.0,21.0
701,Detroit Pistons,Central,East,2017-01-23,Sacramento Kings,0.0,21.0
702,Detroit Pistons,Central,East,2017-01-28,Miami Heat,0.0,21.0
703,Detroit Pistons,Central,East,2017-01-30,Boston Celtics,0.0,21.0
704,Detroit Pistons,Central,East,2017-02-01,New Orleans Pelicans,1.0,22.0
705,Detroit Pistons,Central,East,2017-02-03,Minnesota Timberwolves,1.0,23.0
706,Detroit Pistons,Central,East,2017-02-04,Indiana Pacers,0.0,23.0
707,Detroit Pistons,Central,East,2017-02-06,Philadelphia 76ers,1.0,24.0
708,Detroit Pistons,Central,East,2017-02-08,Los Angeles Lakers,1.0,25.0
709,Detroit Pistons,Central,East,2017-02-10,San Antonio Spurs,0.0,25.0
710,Detroit Pistons,Central,East,2017-02-12,Toronto Raptors,1.0,26.0
711,Detroit Pistons,Central,East,2017-02-13,Milwaukee Bucks,0.0,26.0
712,Detroit Pistons,Central,East,2017-02-15,Dallas Mavericks,1.0,27.0
713,Detroit Pistons,Central,East,2017-02-23,Charlotte Hornets,1.0,28.0
714,Detroit Pistons,Central,East,2017-02-26,Boston Celtics,0.0,28.0
715,Detroit Pistons,Central,East,2017-02-28,Portland Trail Blazers,1.0,29.0
716,Detroit Pistons,Central,East,2017-03-01,New Orleans Pelicans,0.0,29.0
717,Detroit Pistons,Central,East,2017-03-04,Philadelphia 76ers,1.0,30.0
718,Detroit Pistons,Central,East,2017-03-06,Chicago Bulls,1.0,31.0
719,Detroit Pistons,Central,East,2017-03-08,Indiana Pacers,0.0,31.0
720,Detroit Pistons,Central,East,2017-03-09,Cleveland Cavaliers,1.0,32.0
721,Detroit Pistons,Central,East,2017-03-11,New York Knicks,1.0,33.0
722,Detroit Pistons,Central,East,2017-03-14,Cleveland Cavaliers,0.0,33.0
723,Detroit Pistons,Central,East,2017-03-15,Utah Jazz,0.0,33.0
724,Detroit Pistons,Central,East,2017-03-17,Toronto Raptors,0.0,33.0
725,Detroit Pistons,Central,East,2017-03-19,Phoenix Suns,1.0,34.0
726,Detroit Pistons,Central,East,2017-03-21,Brooklyn Nets,0.0,34.0
727,Detroit Pistons,Central,East,2017-03-22,Chicago Bulls,0.0,34.0
728,Detroit Pistons,Central,East,2017-03-24,Orlando Magic,0.0,34.0
729,Detroit Pistons,Central,East,2017-03-27,New York Knicks,0.0,34.0
730,Detroit Pistons,Central,East,2017-03-28,Miami Heat,0.0,34.0
731,Detroit Pistons,Central,East,2017-03-30,Brooklyn Nets,1.0,35.0
732,Detroit Pistons,Central,East,2017-03-31,Milwaukee Bucks,0.0,35.0
733,Detroit Pistons,Central,East,2017-04-05,Toronto Raptors,0.0,35.0
734,Detroit Pistons,Central,East,2017-04-07,Houston Rockets,1.0,36.0
735,Detroit Pistons,Central,East,2017-04-09,Memphis Grizzlies,1.0,37.0
736,Detroit Pistons,Central,East,2017-04-10,Washington Wizards,0.0,37.0
737,Detroit Pistons,Central,East,2017-04-12,Orlando Magic,0.0,37.0
738,Golden State Warriors,Pacific,West,2016-10-25,San Antonio Spurs,0.0,0.0
739,Golden State Warriors,Pacific,West,2016-10-28,New Orleans Pelicans,1.0,1.0
740,Golden State Warriors,Pacific,West,2016-10-30,Phoenix Suns,1.0,2.0
741,Golden State Warriors,Pacific,West,2016-11-01,Portland Trail Blazers,1.0,3.0
742,Golden State Warriors,Pacific,West,2016-11-03,Oklahoma City Thunder,1.0,4.0
743,Golden State Warriors,Pacific,West,2016-11-04,Los Angeles Lakers,0.0,4.0
744,Golden State Warriors,Pacific,West,2016-11-07,New Orleans Pelicans,1.0,5.0
745,Golden State Warriors,Pacific,West,2016-11-09,Dallas Mavericks,1.0,6.0
746,Golden State Warriors,Pacific,West,2016-11-10,Denver Nuggets,1.0,7.0
747,Golden State Warriors,Pacific,West,2016-11-13,Phoenix Suns,1.0,8.0
748,Golden State Warriors,Pacific,West,2016-11-16,Toronto Raptors,1.0,9.0
749,Golden State Warriors,Pacific,West,2016-11-18,Boston Celtics,1.0,10.0
750,Golden State Warriors,Pacific,West,2016-11-19,Milwaukee Bucks,1.0,11.0
751,Golden State Warriors,Pacific,West,2016-11-21,Indiana Pacers,1.0,12.0
752,Golden State Warriors,Pacific,West,2016-11-23,Los Angeles Lakers,1.0,13.0
753,Golden State Warriors,Pacific,West,2016-11-25,Los Angeles Lakers,1.0,14.0
754,Golden State Warriors,Pacific,West,2016-11-26,Minnesota Timberwolves,1.0,15.0
755,Golden State Warriors,Pacific,West,2016-11-28,Atlanta Hawks,1.0,16.0
756,Golden State Warriors,Pacific,West,2016-12-01,Houston Rockets,0.0,16.0
757,Golden State Warriors,Pacific,West,2016-12-03,Phoenix Suns,1.0,17.0
758,Golden State Warriors,Pacific,West,2016-12-05,Indiana Pacers,1.0,18.0
759,Golden State Warriors,Pacific,West,2016-12-07,LA Clippers,1.0,19.0
760,Golden State Warriors,Pacific,West,2016-12-08,Utah Jazz,1.0,20.0
761,Golden State Warriors,Pacific,West,2016-12-10,Memphis Grizzlies,0.0,20.0
762,Golden State Warriors,Pacific,West,2016-12-11,Minnesota Timberwolves,1.0,21.0
763,Golden State Warriors,Pacific,West,2016-12-13,New Orleans Pelicans,1.0,22.0
764,Golden State Warriors,Pacific,West,2016-12-15,New York Knicks,1.0,23.0
765,Golden State Warriors,Pacific,West,2016-12-17,Portland Trail Blazers,1.0,24.0
766,Golden State Warriors,Pacific,West,2016-12-20,Utah Jazz,1.0,25.0
767,Golden State Warriors,Pacific,West,2016-12-22,Brooklyn Nets,1.0,26.0
768,Golden State Warriors,Pacific,West,2016-12-23,Detroit Pistons,1.0,27.0
769,Golden State Warriors,Pacific,West,2016-12-25,Cleveland Cavaliers,0.0,27.0
770,Golden State Warriors,Pacific,West,2016-12-28,Toronto Raptors,1.0,28.0
771,Golden State Warriors,Pacific,West,2016-12-30,Dallas Mavericks,1.0,29.0
772,Golden State Warriors,Pacific,West,2017-01-02,Denver Nuggets,1.0,30.0
773,Golden State Warriors,Pacific,West,2017-01-04,Portland Trail Blazers,1.0,31.0
774,Golden State Warriors,Pacific,West,2017-01-06,Memphis Grizzlies,0.0,31.0
775,Golden State Warriors,Pacific,West,2017-01-08,Sacramento Kings,1.0,32.0
776,Golden State Warriors,Pacific,West,2017-01-10,Miami Heat,1.0,33.0
777,Golden State Warriors,Pacific,West,2017-01-12,Detroit Pistons,1.0,34.0
778,Golden State Warriors,Pacific,West,2017-01-16,Cleveland Cavaliers,1.0,35.0
779,Golden State Warriors,Pacific,West,2017-01-18,Oklahoma City Thunder,1.0,36.0
780,Golden State Warriors,Pacific,West,2017-01-20,Houston Rockets,1.0,37.0
781,Golden State Warriors,Pacific,West,2017-01-22,Orlando Magic,1.0,38.0
782,Golden State Warriors,Pacific,West,2017-01-23,Miami Heat,0.0,38.0
783,Golden State Warriors,Pacific,West,2017-01-25,Charlotte Hornets,1.0,39.0
784,Golden State Warriors,Pacific,West,2017-01-28,LA Clippers,1.0,40.0
785,Golden State Warriors,Pacific,West,2017-01-29,Portland Trail Blazers,1.0,41.0
786,Golden State Warriors,Pacific,West,2017-02-01,Charlotte Hornets,1.0,42.0
787,Golden State Warriors,Pacific,West,2017-02-02,LA Clippers,1.0,43.0
788,Golden State Warriors,Pacific,West,2017-02-04,Sacramento Kings,0.0,43.0
789,Golden State Warriors,Pacific,West,2017-02-08,Chicago Bulls,1.0,44.0
790,Golden State Warriors,Pacific,West,2017-02-10,Memphis Grizzlies,1.0,45.0
791,Golden State Warriors,Pacific,West,2017-02-11,Oklahoma City Thunder,1.0,46.0
792,Golden State Warriors,Pacific,West,2017-02-13,Denver Nuggets,0.0,46.0
793,Golden State Warriors,Pacific,West,2017-02-15,Sacramento Kings,1.0,47.0
794,Golden State Warriors,Pacific,West,2017-02-23,LA Clippers,1.0,48.0
795,Golden State Warriors,Pacific,West,2017-02-25,Brooklyn Nets,1.0,49.0
796,Golden State Warriors,Pacific,West,2017-02-27,Philadelphia 76ers,1.0,50.0
797,Golden State Warriors,Pacific,West,2017-02-28,Washington Wizards,0.0,50.0
798,Golden State Warriors,Pacific,West,2017-03-02,Chicago Bulls,0.0,50.0
799,Golden State Warriors,Pacific,West,2017-03-05,New York Knicks,1.0,51.0
800,Golden State Warriors,Pacific,West,2017-03-06,Atlanta Hawks,1.0,52.0
801,Golden State Warriors,Pacific,West,2017-03-08,Boston Celtics,0.0,52.0
802,Golden State Warriors,Pacific,West,2017-03-10,Minnesota Timberwolves,0.0,52.0
803,Golden State Warriors,Pacific,West,2017-03-11,San Antonio Spurs,0.0,52.0
804,Golden State Warriors,Pacific,West,2017-03-14,Philadelphia 76ers,1.0,53.0
805,Golden State Warriors,Pacific,West,2017-03-16,Orlando Magic,1.0,54.0
806,Golden State Warriors,Pacific,West,2017-03-18,Milwaukee Bucks,1.0,55.0
807,Golden State Warriors,Pacific,West,2017-03-20,Oklahoma City Thunder,1.0,56.0
808,Golden State Warriors,Pacific,West,2017-03-21,Dallas Mavericks,1.0,57.0
809,Golden State Warriors,Pacific,West,2017-03-24,Sacramento Kings,1.0,58.0
810,Golden State Warriors,Pacific,West,2017-03-26,Memphis Grizzlies,1.0,59.0
811,Golden State Warriors,Pacific,West,2017-03-28,Houston Rockets,1.0,60.0
812,Golden State Warriors,Pacific,West,2017-03-29,San Antonio Spurs,1.0,61.0
813,Golden State Warriors,Pacific,West,2017-03-31,Houston Rockets,1.0,62.0
814,Golden State Warriors,Pacific,West,2017-04-02,Washington Wizards,1.0,63.0
815,Golden State Warriors,Pacific,West,2017-04-04,Minnesota Timberwolves,1.0,64.0
816,Golden State Warriors,Pacific,West,2017-04-05,Phoenix Suns,1.0,65.0
817,Golden State Warriors,Pacific,West,2017-04-08,New Orleans Pelicans,1.0,66.0
818,Golden State Warriors,Pacific,West,2017-04-10,Utah Jazz,0.0,66.0
819,Golden State Warriors,Pacific,West,2017-04-12,Los Angeles Lakers,1.0,67.0
820,Houston Rockets,Southwest,West,2016-10-26,Los Angeles Lakers,0.0,0.0
821,Houston Rockets,Southwest,West,2016-10-28,Dallas Mavericks,1.0,1.0
822,Houston Rockets,Southwest,West,2016-10-30,Dallas Mavericks,1.0,2.0
823,Houston Rockets,Southwest,West,2016-11-01,Cleveland Cavaliers,0.0,2.0
824,Houston Rockets,Southwest,West,2016-11-02,New York Knicks,1.0,3.0
825,Houston Rockets,Southwest,West,2016-11-05,Atlanta Hawks,0.0,3.0
826,Houston Rockets,Southwest,West,2016-11-07,Washington Wizards,1.0,4.0
827,Houston Rockets,Southwest,West,2016-11-09,San Antonio Spurs,1.0,5.0
828,Houston Rockets,Southwest,West,2016-11-12,San Antonio Spurs,0.0,5.0
829,Houston Rockets,Southwest,West,2016-11-14,Philadelphia 76ers,1.0,6.0
830,Houston Rockets,Southwest,West,2016-11-16,Oklahoma City Thunder,0.0,6.0
831,Houston Rockets,Southwest,West,2016-11-17,Portland Trail Blazers,1.0,7.0
832,Houston Rockets,Southwest,West,2016-11-19,Utah Jazz,1.0,8.0
833,Houston Rockets,Southwest,West,2016-11-21,Detroit Pistons,1.0,9.0
834,Houston Rockets,Southwest,West,2016-11-23,Toronto Raptors,0.0,9.0
835,Houston Rockets,Southwest,West,2016-11-25,Sacramento Kings,1.0,10.0
836,Houston Rockets,Southwest,West,2016-11-27,Portland Trail Blazers,1.0,11.0
837,Houston Rockets,Southwest,West,2016-11-29,Utah Jazz,0.0,11.0
838,Houston Rockets,Southwest,West,2016-12-01,Golden State Warriors,1.0,12.0
839,Houston Rockets,Southwest,West,2016-12-02,Denver Nuggets,1.0,13.0
840,Houston Rockets,Southwest,West,2016-12-05,Boston Celtics,1.0,14.0
841,Houston Rockets,Southwest,West,2016-12-07,Los Angeles Lakers,1.0,15.0
842,Houston Rockets,Southwest,West,2016-12-09,Oklahoma City Thunder,1.0,16.0
843,Houston Rockets,Southwest,West,2016-12-10,Dallas Mavericks,1.0,17.0
844,Houston Rockets,Southwest,West,2016-12-12,Brooklyn Nets,1.0,18.0
845,Houston Rockets,Southwest,West,2016-12-14,Sacramento Kings,1.0,19.0
846,Houston Rockets,Southwest,West,2016-12-16,New Orleans Pelicans,1.0,20.0
847,Houston Rockets,Southwest,West,2016-12-17,Minnesota Timberwolves,1.0,21.0
848,Houston Rockets,Southwest,West,2016-12-20,San Antonio Spurs,0.0,21.0
849,Houston Rockets,Southwest,West,2016-12-21,Phoenix Suns,1.0,22.0
850,Houston Rockets,Southwest,West,2016-12-23,Memphis Grizzlies,0.0,22.0
851,Houston Rockets,Southwest,West,2016-12-26,Phoenix Suns,1.0,23.0
852,Houston Rockets,Southwest,West,2016-12-27,Dallas Mavericks,1.0,24.0
853,Houston Rockets,Southwest,West,2016-12-30,LA Clippers,1.0,25.0
854,Houston Rockets,Southwest,West,2016-12-31,New York Knicks,1.0,26.0
855,Houston Rockets,Southwest,West,2017-01-02,Washington Wizards,1.0,27.0
856,Houston Rockets,Southwest,West,2017-01-05,Oklahoma City Thunder,1.0,28.0
857,Houston Rockets,Southwest,West,2017-01-06,Orlando Magic,1.0,29.0
858,Houston Rockets,Southwest,West,2017-01-08,Toronto Raptors,1.0,30.0
859,Houston Rockets,Southwest,West,2017-01-10,Charlotte Hornets,1.0,31.0
860,Houston Rockets,Southwest,West,2017-01-11,Minnesota Timberwolves,0.0,31.0
861,Houston Rockets,Southwest,West,2017-01-13,Memphis Grizzlies,0.0,31.0
862,Houston Rockets,Southwest,West,2017-01-15,Brooklyn Nets,1.0,32.0
863,Houston Rockets,Southwest,West,2017-01-17,Miami Heat,0.0,32.0
864,Houston Rockets,Southwest,West,2017-01-18,Milwaukee Bucks,1.0,33.0
865,Houston Rockets,Southwest,West,2017-01-20,Golden State Warriors,0.0,33.0
866,Houston Rockets,Southwest,West,2017-01-21,Memphis Grizzlies,1.0,34.0
867,Houston Rockets,Southwest,West,2017-01-23,Milwaukee Bucks,0.0,34.0
868,Houston Rockets,Southwest,West,2017-01-25,Boston Celtics,0.0,34.0
869,Houston Rockets,Southwest,West,2017-01-27,Philadelphia 76ers,1.0,35.0
870,Houston Rockets,Southwest,West,2017-01-29,Indiana Pacers,0.0,35.0
871,Houston Rockets,Southwest,West,2017-01-31,Sacramento Kings,1.0,36.0
872,Houston Rockets,Southwest,West,2017-02-02,Atlanta Hawks,0.0,36.0
873,Houston Rockets,Southwest,West,2017-02-03,Chicago Bulls,1.0,37.0
874,Houston Rockets,Southwest,West,2017-02-07,Orlando Magic,1.0,38.0
875,Houston Rockets,Southwest,West,2017-02-09,Charlotte Hornets,1.0,39.0
876,Houston Rockets,Southwest,West,2017-02-11,Phoenix Suns,1.0,40.0
877,Houston Rockets,Southwest,West,2017-02-15,Miami Heat,0.0,40.0
878,Houston Rockets,Southwest,West,2017-02-23,New Orleans Pelicans,1.0,41.0
879,Houston Rockets,Southwest,West,2017-02-25,Minnesota Timberwolves,1.0,42.0
880,Houston Rockets,Southwest,West,2017-02-27,Indiana Pacers,0.0,42.0
881,Houston Rockets,Southwest,West,2017-03-01,LA Clippers,1.0,43.0
882,Houston Rockets,Southwest,West,2017-03-04,Memphis Grizzlies,1.0,44.0
883,Houston Rockets,Southwest,West,2017-03-06,San Antonio Spurs,0.0,44.0
884,Houston Rockets,Southwest,West,2017-03-08,Utah Jazz,0.0,44.0
885,Houston Rockets,Southwest,West,2017-03-10,Chicago Bulls,1.0,45.0
886,Houston Rockets,Southwest,West,2017-03-12,Cleveland Cavaliers,1.0,46.0
887,Houston Rockets,Southwest,West,2017-03-15,Los Angeles Lakers,1.0,47.0
888,Houston Rockets,Southwest,West,2017-03-17,New Orleans Pelicans,0.0,47.0
889,Houston Rockets,Southwest,West,2017-03-18,Denver Nuggets,1.0,48.0
890,Houston Rockets,Southwest,West,2017-03-20,Denver Nuggets,1.0,49.0
891,Houston Rockets,Southwest,West,2017-03-24,New Orleans Pelicans,1.0,50.0
892,Houston Rockets,Southwest,West,2017-03-26,Oklahoma City Thunder,1.0,51.0
893,Houston Rockets,Southwest,West,2017-03-28,Golden State Warriors,0.0,51.0
894,Houston Rockets,Southwest,West,2017-03-30,Portland Trail Blazers,0.0,51.0
895,Houston Rockets,Southwest,West,2017-03-31,Golden State Warriors,0.0,51.0
896,Houston Rockets,Southwest,West,2017-04-02,Phoenix Suns,1.0,52.0
897,Houston Rockets,Southwest,West,2017-04-05,Denver Nuggets,1.0,53.0
898,Houston Rockets,Southwest,West,2017-04-07,Detroit Pistons,0.0,53.0
899,Houston Rockets,Southwest,West,2017-04-09,Sacramento Kings,1.0,54.0
900,Houston Rockets,Southwest,West,2017-04-10,LA Clippers,0.0,54.0
901,Houston Rockets,Southwest,West,2017-04-12,Minnesota Timberwolves,1.0,55.0
902,Indiana Pacers,Central,East,2016-10-26,Dallas Mavericks,1.0,1.0
903,Indiana Pacers,Central,East,2016-10-28,Brooklyn Nets,0.0,1.0
904,Indiana Pacers,Central,East,2016-10-29,Chicago Bulls,0.0,1.0
905,Indiana Pacers,Central,East,2016-11-01,Los Angeles Lakers,1.0,2.0
906,Indiana Pacers,Central,East,2016-11-03,Milwaukee Bucks,0.0,2.0
907,Indiana Pacers,Central,East,2016-11-05,Chicago Bulls,1.0,3.0
908,Indiana Pacers,Central,East,2016-11-07,Charlotte Hornets,0.0,3.0
909,Indiana Pacers,Central,East,2016-11-09,Philadelphia 76ers,1.0,4.0
910,Indiana Pacers,Central,East,2016-11-11,Philadelphia 76ers,0.0,4.0
911,Indiana Pacers,Central,East,2016-11-12,Boston Celtics,0.0,4.0
912,Indiana Pacers,Central,East,2016-11-14,Orlando Magic,1.0,5.0
913,Indiana Pacers,Central,East,2016-11-16,Cleveland Cavaliers,1.0,6.0
914,Indiana Pacers,Central,East,2016-11-18,Phoenix Suns,0.0,6.0
915,Indiana Pacers,Central,East,2016-11-20,Oklahoma City Thunder,1.0,7.0
916,Indiana Pacers,Central,East,2016-11-21,Golden State Warriors,0.0,7.0
917,Indiana Pacers,Central,East,2016-11-23,Atlanta Hawks,0.0,7.0
918,Indiana Pacers,Central,East,2016-11-25,Brooklyn Nets,1.0,8.0
919,Indiana Pacers,Central,East,2016-11-27,LA Clippers,1.0,9.0
920,Indiana Pacers,Central,East,2016-11-30,Portland Trail Blazers,0.0,9.0
921,Indiana Pacers,Central,East,2016-12-04,LA Clippers,1.0,10.0
922,Indiana Pacers,Central,East,2016-12-05,Golden State Warriors,0.0,10.0
923,Indiana Pacers,Central,East,2016-12-07,Phoenix Suns,1.0,11.0
924,Indiana Pacers,Central,East,2016-12-09,Dallas Mavericks,0.0,11.0
925,Indiana Pacers,Central,East,2016-12-10,Portland Trail Blazers,1.0,12.0
926,Indiana Pacers,Central,East,2016-12-12,Charlotte Hornets,1.0,13.0
927,Indiana Pacers,Central,East,2016-12-14,Miami Heat,0.0,13.0
928,Indiana Pacers,Central,East,2016-12-15,New Orleans Pelicans,0.0,13.0
929,Indiana Pacers,Central,East,2016-12-17,Detroit Pistons,1.0,14.0
930,Indiana Pacers,Central,East,2016-12-19,Washington Wizards,1.0,15.0
931,Indiana Pacers,Central,East,2016-12-20,New York Knicks,0.0,15.0
932,Indiana Pacers,Central,East,2016-12-22,Boston Celtics,0.0,15.0
933,Indiana Pacers,Central,East,2016-12-26,Chicago Bulls,0.0,15.0
934,Indiana Pacers,Central,East,2016-12-28,Washington Wizards,0.0,15.0
935,Indiana Pacers,Central,East,2016-12-30,Chicago Bulls,1.0,16.0
936,Indiana Pacers,Central,East,2017-01-01,Orlando Magic,1.0,17.0
937,Indiana Pacers,Central,East,2017-01-03,Detroit Pistons,1.0,18.0
938,Indiana Pacers,Central,East,2017-01-05,Brooklyn Nets,1.0,19.0
939,Indiana Pacers,Central,East,2017-01-07,New York Knicks,1.0,20.0
940,Indiana Pacers,Central,East,2017-01-12,Denver Nuggets,0.0,20.0
941,Indiana Pacers,Central,East,2017-01-16,New Orleans Pelicans,1.0,21.0
942,Indiana Pacers,Central,East,2017-01-18,Sacramento Kings,1.0,22.0
943,Indiana Pacers,Central,East,2017-01-20,Los Angeles Lakers,0.0,22.0
944,Indiana Pacers,Central,East,2017-01-21,Utah Jazz,0.0,22.0
945,Indiana Pacers,Central,East,2017-01-23,New York Knicks,0.0,22.0
946,Indiana Pacers,Central,East,2017-01-26,Minnesota Timberwolves,1.0,23.0
947,Indiana Pacers,Central,East,2017-01-27,Sacramento Kings,1.0,24.0
948,Indiana Pacers,Central,East,2017-01-29,Houston Rockets,1.0,25.0
949,Indiana Pacers,Central,East,2017-02-01,Orlando Magic,1.0,26.0
950,Indiana Pacers,Central,East,2017-02-03,Brooklyn Nets,1.0,27.0
951,Indiana Pacers,Central,East,2017-02-04,Detroit Pistons,1.0,28.0
952,Indiana Pacers,Central,East,2017-02-06,Oklahoma City Thunder,1.0,29.0
953,Indiana Pacers,Central,East,2017-02-08,Cleveland Cavaliers,0.0,29.0
954,Indiana Pacers,Central,East,2017-02-10,Washington Wizards,0.0,29.0
955,Indiana Pacers,Central,East,2017-02-11,Milwaukee Bucks,0.0,29.0
956,Indiana Pacers,Central,East,2017-02-13,San Antonio Spurs,0.0,29.0
957,Indiana Pacers,Central,East,2017-02-15,Cleveland Cavaliers,0.0,29.0
958,Indiana Pacers,Central,East,2017-02-16,Washington Wizards,0.0,29.0
959,Indiana Pacers,Central,East,2017-02-24,Memphis Grizzlies,1.0,30.0
960,Indiana Pacers,Central,East,2017-02-25,Miami Heat,0.0,30.0
961,Indiana Pacers,Central,East,2017-02-27,Houston Rockets,1.0,31.0
962,Indiana Pacers,Central,East,2017-03-01,San Antonio Spurs,0.0,31.0
963,Indiana Pacers,Central,East,2017-03-05,Atlanta Hawks,1.0,32.0
964,Indiana Pacers,Central,East,2017-03-06,Charlotte Hornets,0.0,32.0
965,Indiana Pacers,Central,East,2017-03-08,Detroit Pistons,1.0,33.0
966,Indiana Pacers,Central,East,2017-03-10,Milwaukee Bucks,0.0,33.0
967,Indiana Pacers,Central,East,2017-03-12,Miami Heat,1.0,34.0
968,Indiana Pacers,Central,East,2017-03-14,New York Knicks,0.0,34.0
969,Indiana Pacers,Central,East,2017-03-15,Charlotte Hornets,1.0,35.0
970,Indiana Pacers,Central,East,2017-03-19,Toronto Raptors,0.0,35.0
971,Indiana Pacers,Central,East,2017-03-20,Utah Jazz,1.0,36.0
972,Indiana Pacers,Central,East,2017-03-22,Boston Celtics,0.0,36.0
973,Indiana Pacers,Central,East,2017-03-24,Denver Nuggets,0.0,36.0
974,Indiana Pacers,Central,East,2017-03-26,Philadelphia 76ers,1.0,37.0
975,Indiana Pacers,Central,East,2017-03-28,Minnesota Timberwolves,0.0,37.0
976,Indiana Pacers,Central,East,2017-03-29,Memphis Grizzlies,0.0,37.0
977,Indiana Pacers,Central,East,2017-03-31,Toronto Raptors,0.0,37.0
978,Indiana Pacers,Central,East,2017-04-02,Cleveland Cavaliers,0.0,37.0
979,Indiana Pacers,Central,East,2017-04-04,Toronto Raptors,1.0,38.0
980,Indiana Pacers,Central,East,2017-04-06,Milwaukee Bucks,1.0,39.0
981,Indiana Pacers,Central,East,2017-04-08,Orlando Magic,1.0,40.0
982,Indiana Pacers,Central,East,2017-04-10,Philadelphia 76ers,1.0,41.0
983,Indiana Pacers,Central,East,2017-04-12,Atlanta Hawks,1.0,42.0
984,LA Clippers,Pacific,West,2016-10-27,Portland Trail Blazers,1.0,1.0
